time,sym,price,venue,uid
12:31:06.432,GOOG,24.7914733,NDQ,2020.12.095045
12:31:07.691,MSFT,34.358056,NDQ,2020.12.095046
12:31:08.104,AAPL,46.4371612,NYSE,2020.12.095047
12:31:13.219,MSFT,51.5234342,NDQ,2020.12.095048
12:31:16.165,MSFT,73.5929941,NDQ,2020.12.095049
12:31:18.409,GOOG,37.433886,NDQ,2020.12.095050
12:31:23.069,GOOG,96.9641215,NDQ,2020.12.095051
12:31:35.494,AAPL,64.7839745,NDQ,2020.12.095052
12:31:41.882,AAPL,6.88315497,NDQ,2020.12.095053
12:31:42.300,MSFT,46.6250553,NDQ,2020.12.095054
12:31:54.294,MSFT,74.4813373,NYSE,2020.12.095055
12:31:54.880,GOOG,21.8265611,NDQ,2020.12.095056
12:31:58.010,GOOG,33.7634446,NYSE,2020.12.095057
12:32:00.442,MSFT,1.1910904,NYSE,2020.12.095058
12:32:05.073,IBM,19.0156551,NDQ,2020.12.095059
12:32:05.527,AAPL,84.8003839,NDQ,2020.12.095060
12:32:05.815,GOOG,52.1412887,NDQ,2020.12.095061
12:32:06.173,AAPL,41.3707104,NYSE,2020.12.095062
12:32:12.122,IBM,23.2245037,NDQ,2020.12.095063
12:32:25.600,AAPL,86.8441307,NYSE,2020.12.095064
12:32:25.614,AAPL,44.2066815,NDQ,2020.12.095065
12:32:31.318,MSFT,9.39362783,NYSE,2020.12.095066
12:32:31.871,MSFT,86.2363391,NYSE,2020.12.095067
12:32:33.920,IBM,28.7286832,NDQ,2020.12.095068
12:32:34.058,IBM,83.806723,NYSE,2020.12.095069
12:32:35.334,AAPL,34.5702982,NYSE,2020.12.095070
12:32:41.232,AAPL,20.747746,NDQ,2020.12.095071
12:32:44.022,GOOG,29.2258566,NYSE,2020.12.095072
12:32:55.433,MSFT,36.5965978,NDQ,2020.12.095073
12:33:07.749,IBM,2.72697862,NDQ,2020.12.095074
12:33:10.129,AAPL,25.7019641,NYSE,2020.12.095075
12:33:20.046,MSFT,75.239431,NDQ,2020.12.095076
12:33:24.469,IBM,89.4920696,NDQ,2020.12.095077
12:33:26.484,IBM,45.2746841,NYSE,2020.12.095078
12:33:26.765,AAPL,98.0400216,NYSE,2020.12.095079
12:33:38.284,GOOG,38.4096418,NDQ,2020.12.095080
12:33:41.864,IBM,13.2937853,NYSE,2020.12.095081
12:33:43.567,MSFT,67.480729,NYSE,2020.12.095082
12:33:45.911,GOOG,92.9480944,NYSE,2020.12.095083
12:33:46.416,AAPL,10.0410044,NDQ,2020.12.095084
12:33:49.390,AAPL,31.662583,NDQ,2020.12.095085
12:33:51.475,MSFT,17.6742329,NDQ,2020.12.095086
12:33:52.101,GOOG,60.9971039,NDQ,2020.12.095087
12:34:02.814,AAPL,8.40458812,NDQ,2020.12.095088
12:34:03.149,IBM,41.8863687,NYSE,2020.12.095089
12:34:05.016,GOOG,65.2063145,NDQ,2020.12.095090
12:34:06.240,MSFT,1.44215929,NYSE,2020.12.095091
12:34:19.215,AAPL,44.4388228,NYSE,2020.12.095092
12:34:19.770,GOOG,35.5715167,NDQ,2020.12.095093
12:34:19.887,GOOG,60.0540158,NYSE,2020.12.095094
12:34:23.144,GOOG,0.577919115,NDQ,2020.12.095095
12:34:24.821,GOOG,56.9390259,NDQ,2020.12.095096
12:34:30.597,MSFT,47.583253,NYSE,2020.12.095097
12:34:34.449,IBM,28.3349294,NYSE,2020.12.095098
12:34:34.887,MSFT,8.16691099,NYSE,2020.12.095099
12:34:37.268,IBM,23.4669237,NDQ,2020.12.095100
12:34:38.116,IBM,37.3392195,NDQ,2020.12.095101
12:34:41.162,AAPL,71.2541135,NDQ,2020.12.095102
12:34:43.505,IBM,8.97831237,NDQ,2020.12.095103
12:34:47.218,MSFT,57.9137056,NYSE,2020.12.095104
12:34:48.095,MSFT,98.4516558,NDQ,2020.12.095105
12:34:48.459,MSFT,76.297656,NDQ,2020.12.095106
12:34:55.839,IBM,79.2212716,NDQ,2020.12.095107
12:35:01.366,AAPL,48.700685,NDQ,2020.12.095108
12:35:03.861,MSFT,33.1840925,NYSE,2020.12.095109
12:35:06.903,AAPL,80.4673459,NYSE,2020.12.095110
12:35:07.746,MSFT,11.526728,NYSE,2020.12.095111
12:35:12.558,AAPL,68.1744657,NDQ,2020.12.095112
12:35:13.240,MSFT,2.19100749,NYSE,2020.12.095113
12:35:21.588,MSFT,87.1188652,NYSE,2020.12.095114
12:35:29.119,IBM,86.1815345,NYSE,2020.12.095115
12:35:31.975,AAPL,41.8054487,NDQ,2020.12.095116
12:35:33.607,AAPL,19.3387496,NYSE,2020.12.095117
12:35:35.100,IBM,10.2662858,NDQ,2020.12.095118
12:35:37.075,MSFT,38.8515068,NYSE,2020.12.095119
12:35:49.145,IBM,66.3336188,NYSE,2020.12.095120
12:35:50.436,AAPL,86.8805754,NDQ,2020.12.095121
12:35:51.098,MSFT,22.3705323,NYSE,2020.12.095122
12:35:54.277,AAPL,22.795667,NDQ,2020.12.095123
12:35:57.615,GOOG,24.8564244,NDQ,2020.12.095124
12:35:59.851,MSFT,78.8892758,NYSE,2020.12.095125
12:36:04.470,IBM,22.2546475,NYSE,2020.12.095126
12:36:04.626,AAPL,31.1102157,NYSE,2020.12.095127
12:36:11.063,IBM,4.0648872,NDQ,2020.12.095128
12:36:12.322,GOOG,37.9588365,NYSE,2020.12.095129
12:36:12.324,MSFT,62.8576908,NYSE,2020.12.095130
12:36:15.110,IBM,83.9033033,NDQ,2020.12.095131
12:36:17.767,GOOG,7.66597958,NYSE,2020.12.095132
12:36:17.936,AAPL,95.8512386,NDQ,2020.12.095133
12:36:21.252,AAPL,24.9427428,NDQ,2020.12.095134
12:36:22.684,IBM,35.482609,NYSE,2020.12.095135
12:36:24.250,GOOG,20.8529436,NDQ,2020.12.095136
12:36:26.861,AAPL,22.0458146,NDQ,2020.12.095137
12:36:28.247,AAPL,70.1721293,NDQ,2020.12.095138
12:36:29.482,IBM,5.50691306,NYSE,2020.12.095139
12:36:33.113,MSFT,24.0597392,NDQ,2020.12.095140
12:36:36.643,GOOG,23.0036809,NDQ,2020.12.095141
12:36:39.186,MSFT,97.5971738,NYSE,2020.12.095142
12:36:43.034,GOOG,66.8831758,NDQ,2020.12.095143
12:36:45.345,GOOG,27.6984056,NYSE,2020.12.095144
12:36:48.171,MSFT,95.99348,NDQ,2020.12.095145
12:36:53.330,GOOG,82.3932832,NDQ,2020.12.095146
12:36:54.416,GOOG,36.6521202,NDQ,2020.12.095147
12:36:55.709,AAPL,19.8985703,NDQ,2020.12.095148
12:36:57.228,AAPL,9.90933483,NDQ,2020.12.095149
12:37:02.119,MSFT,39.1758427,NYSE,2020.12.095150
12:37:02.913,GOOG,81.5085182,NDQ,2020.12.095151
12:37:04.333,MSFT,86.6749023,NDQ,2020.12.095152
12:37:06.433,AAPL,15.5513045,NYSE,2020.12.095153
12:37:08.557,GOOG,25.4181314,NDQ,2020.12.095154
12:37:09.177,AAPL,90.1732213,NYSE,2020.12.095155
12:37:11.513,IBM,76.1287268,NDQ,2020.12.095156
12:37:15.170,MSFT,13.0159332,NYSE,2020.12.095157
12:37:16.552,GOOG,22.0986045,NYSE,2020.12.095158
12:37:22.085,MSFT,40.1103676,NYSE,2020.12.095159
12:37:22.281,AAPL,11.4370883,NYSE,2020.12.095160
12:37:23.317,IBM,17.2047238,NDQ,2020.12.095161
12:37:26.440,MSFT,31.6519791,NYSE,2020.12.095162
12:37:29.459,MSFT,26.8425371,NDQ,2020.12.095163
12:37:51.129,AAPL,29.9875781,NDQ,2020.12.095164
12:38:05.864,GOOG,88.7328001,NYSE,2020.12.095165
12:38:05.924,AAPL,27.4603592,NYSE,2020.12.095166
12:38:11.784,MSFT,8.32504067,NDQ,2020.12.095167
12:38:18.752,GOOG,33.2272886,NYSE,2020.12.095168
12:38:24.519,GOOG,37.1772367,NYSE,2020.12.095169
12:38:31.820,IBM,97.2774354,NYSE,2020.12.095170
12:38:34.503,GOOG,28.7327998,NYSE,2020.12.095171
12:38:40.211,GOOG,59.2665693,NYSE,2020.12.095172
12:38:42.626,GOOG,89.0480569,NDQ,2020.12.095173
12:38:43.686,MSFT,20.8913554,NDQ,2020.12.095174
12:38:44.067,GOOG,62.5176044,NYSE,2020.12.095175
12:38:44.902,AAPL,94.7978443,NYSE,2020.12.095176
12:38:48.260,MSFT,76.4250593,NDQ,2020.12.095177
12:38:49.917,IBM,59.2074743,NDQ,2020.12.095178
12:38:54.749,GOOG,72.362393,NDQ,2020.12.095179
12:38:58.819,AAPL,75.1329376,NDQ,2020.12.095180
12:38:59.565,AAPL,23.5088081,NYSE,2020.12.095181
12:39:00.277,IBM,98.190577,NYSE,2020.12.095182
12:39:03.209,GOOG,10.7426014,NDQ,2020.12.095183
12:39:10.392,MSFT,83.3196605,NDQ,2020.12.095184
12:39:11.957,GOOG,29.5652401,NYSE,2020.12.095185
12:39:12.747,AAPL,94.9612965,NYSE,2020.12.095186
12:39:14.816,IBM,93.7286843,NYSE,2020.12.095187
12:39:16.928,GOOG,7.57350128,NDQ,2020.12.095188
12:39:20.786,MSFT,16.7821502,NDQ,2020.12.095189
12:39:29.169,MSFT,3.84233519,NYSE,2020.12.095190
12:39:34.526,GOOG,50.3942407,NDQ,2020.12.095191
12:39:40.855,IBM,6.00429992,NDQ,2020.12.095192
12:39:40.991,AAPL,46.2219915,NDQ,2020.12.095193
12:39:53.624,GOOG,81.6889954,NDQ,2020.12.095194
12:40:03.076,GOOG,47.0554076,NDQ,2020.12.095195
12:40:04.595,MSFT,24.3613398,NDQ,2020.12.095196
12:40:05.554,AAPL,15.6638134,NDQ,2020.12.095197
12:40:12.470,MSFT,64.6230927,NDQ,2020.12.095198
12:40:12.744,IBM,37.948087,NDQ,2020.12.095199
12:40:17.157,GOOG,2.14712014,NYSE,2020.12.095200
12:40:24.599,AAPL,90.5823054,NDQ,2020.12.095201
12:40:25.430,MSFT,37.3490478,NYSE,2020.12.095202
12:40:25.980,AAPL,3.98604353,NDQ,2020.12.095203
12:40:26.021,GOOG,64.5580988,NYSE,2020.12.095204
12:40:27.126,IBM,5.72141004,NYSE,2020.12.095205
12:40:28.675,AAPL,18.3216904,NDQ,2020.12.095206
12:40:28.718,MSFT,20.7062502,NYSE,2020.12.095207
12:40:30.262,GOOG,96.9842985,NYSE,2020.12.095208
12:40:34.747,AAPL,88.6800454,NDQ,2020.12.095209
12:40:37.927,MSFT,47.3061854,NDQ,2020.12.095210
12:40:38.127,IBM,79.5812114,NDQ,2020.12.095211
12:40:38.168,IBM,45.1572535,NDQ,2020.12.095212
12:40:38.512,AAPL,48.8631783,NYSE,2020.12.095213
12:40:41.376,IBM,93.4523936,NYSE,2020.12.095214
12:40:42.021,AAPL,14.9107721,NDQ,2020.12.095215
12:40:42.962,GOOG,36.9492343,NDQ,2020.12.095216
12:40:47.865,AAPL,81.8224393,NYSE,2020.12.095217
12:40:47.879,MSFT,5.92474844,NDQ,2020.12.095218
12:40:49.193,MSFT,30.6206603,NYSE,2020.12.095219
12:40:50.584,AAPL,87.1728199,NDQ,2020.12.095220
12:40:50.693,IBM,76.5749787,NDQ,2020.12.095221
12:40:54.690,IBM,39.5178533,NYSE,2020.12.095222
12:40:56.075,IBM,55.0045529,NDQ,2020.12.095223
12:40:56.691,GOOG,41.3954682,NDQ,2020.12.095224
12:40:57.921,MSFT,27.4030576,NDQ,2020.12.095225
12:41:00.425,GOOG,38.0332059,NDQ,2020.12.095226
12:41:09.951,MSFT,40.123354,NYSE,2020.12.095227
12:41:11.378,IBM,28.1178154,NDQ,2020.12.095228
12:41:17.848,IBM,93.7079029,NDQ,2020.12.095229
12:41:25.083,IBM,80.1245015,NYSE,2020.12.095230
12:41:27.323,AAPL,53.3697939,NYSE,2020.12.095231
12:41:32.308,MSFT,48.9585386,NYSE,2020.12.095232
12:41:32.563,MSFT,51.9286531,NDQ,2020.12.095233
12:41:33.254,GOOG,23.7218143,NYSE,2020.12.095234
12:41:34.134,IBM,82.5315667,NDQ,2020.12.095235
12:41:36.307,IBM,72.8036263,NYSE,2020.12.095236
12:41:49.192,IBM,90.842553,NYSE,2020.12.095237
12:41:51.657,MSFT,66.944875,NDQ,2020.12.095238
12:41:52.039,MSFT,80.2972154,NDQ,2020.12.095239
12:41:54.266,IBM,12.6271607,NYSE,2020.12.095240
12:41:54.374,MSFT,39.8452114,NYSE,2020.12.095241
12:41:55.387,MSFT,90.717832,NDQ,2020.12.095242
12:41:55.701,GOOG,22.7128347,NYSE,2020.12.095243
12:42:03.069,MSFT,17.2587403,NYSE,2020.12.095244
12:42:06.471,GOOG,12.3712706,NDQ,2020.12.095245
12:42:09.528,MSFT,27.3679264,NYSE,2020.12.095246
12:42:14.410,MSFT,24.2255611,NYSE,2020.12.095247
12:42:29.345,GOOG,84.0470805,NYSE,2020.12.095248
12:42:32.788,MSFT,44.8426923,NDQ,2020.12.095249
12:42:35.895,MSFT,30.8768576,NDQ,2020.12.095250
12:42:40.248,GOOG,86.0430659,NYSE,2020.12.095251
12:42:41.707,IBM,33.1598466,NYSE,2020.12.095252
12:42:45.791,IBM,98.9698095,NDQ,2020.12.095253
12:42:45.965,IBM,85.3975094,NYSE,2020.12.095254
12:42:47.277,AAPL,10.048762,NDQ,2020.12.095255
12:42:52.042,GOOG,9.45493456,NYSE,2020.12.095256
12:42:52.952,IBM,23.375753,NYSE,2020.12.095257
12:42:56.705,AAPL,53.4519278,NYSE,2020.12.095258
12:42:58.278,IBM,63.0971917,NDQ,2020.12.095259
12:43:01.730,IBM,49.0473681,NYSE,2020.12.095260
12:43:05.202,IBM,29.2074201,NYSE,2020.12.095261
12:43:05.711,GOOG,75.6373836,NDQ,2020.12.095262
12:43:09.620,GOOG,14.5369659,NDQ,2020.12.095263
12:43:10.729,MSFT,6.39744853,NYSE,2020.12.095264
12:43:11.250,AAPL,79.8322388,NYSE,2020.12.095265
12:43:13.205,MSFT,73.3554445,NDQ,2020.12.095266
12:43:21.780,GOOG,9.8184064,NDQ,2020.12.095267
12:43:22.755,IBM,84.7195849,NDQ,2020.12.095268
12:43:23.821,GOOG,57.2114697,NDQ,2020.12.095269
12:43:27.084,AAPL,92.4767154,NYSE,2020.12.095270
12:43:27.196,IBM,73.4912185,NYSE,2020.12.095271
12:43:31.214,AAPL,37.4615601,NDQ,2020.12.095272
12:43:35.217,MSFT,12.2918418,NYSE,2020.12.095273
12:43:36.811,AAPL,5.4333467,NYSE,2020.12.095274
12:43:40.447,IBM,27.3084752,NDQ,2020.12.095275
12:43:42.114,GOOG,20.3130032,NDQ,2020.12.095276
12:43:44.125,IBM,48.2169038,NYSE,2020.12.095277
12:43:45.881,AAPL,17.9147441,NDQ,2020.12.095278
12:43:47.320,MSFT,83.1505253,NDQ,2020.12.095279
12:43:48.362,AAPL,72.0750554,NYSE,2020.12.095280
12:43:50.428,AAPL,83.5176387,NDQ,2020.12.095281
12:43:51.738,IBM,97.4910329,NDQ,2020.12.095282
12:43:52.919,IBM,52.3043899,NYSE,2020.12.095283
12:43:54.470,IBM,84.4237625,NDQ,2020.12.095284
12:43:55.825,AAPL,37.5969241,NYSE,2020.12.095285
12:43:56.375,IBM,38.9665013,NYSE,2020.12.095286
12:43:58.712,GOOG,68.9283513,NDQ,2020.12.095287
12:44:07.029,MSFT,84.3167722,NDQ,2020.12.095288
12:44:07.506,MSFT,98.2585221,NYSE,2020.12.095289
12:44:08.598,AAPL,27.0947463,NYSE,2020.12.095290
12:44:10.625,GOOG,75.2459087,NYSE,2020.12.095291
12:44:16.692,MSFT,72.3285185,NDQ,2020.12.095292
12:44:18.322,AAPL,43.1555746,NDQ,2020.12.095293
12:44:20.333,IBM,34.5659443,NDQ,2020.12.095294
12:44:26.319,AAPL,84.996637,NYSE,2020.12.095295
12:44:31.151,AAPL,37.831485,NDQ,2020.12.095296
12:44:32.329,IBM,26.4644427,NDQ,2020.12.095297
12:44:36.961,GOOG,43.7398584,NYSE,2020.12.095298
12:44:42.223,AAPL,13.8070409,NDQ,2020.12.095299
12:44:44.519,GOOG,24.3201102,NYSE,2020.12.095300
12:44:54.465,MSFT,73.832528,NYSE,2020.12.095301
12:44:56.019,GOOG,78.4921746,NDQ,2020.12.095302
12:44:58.277,MSFT,83.2245965,NDQ,2020.12.095303
12:44:58.470,AAPL,70.3485033,NDQ,2020.12.095304
12:45:01.042,AAPL,27.1952661,NYSE,2020.12.095305
12:45:07.279,AAPL,82.5767776,NDQ,2020.12.095306
12:45:07.896,GOOG,67.0689921,NDQ,2020.12.095307
12:45:12.519,IBM,1.27250014,NYSE,2020.12.095308
12:45:15.774,GOOG,27.5460562,NDQ,2020.12.095309
12:45:18.726,AAPL,17.9606895,NDQ,2020.12.095310
12:45:20.010,AAPL,63.7956821,NYSE,2020.12.095311
12:45:30.612,AAPL,64.9057013,NYSE,2020.12.095312
12:45:31.744,MSFT,0.988791324,NYSE,2020.12.095313
12:45:34.334,GOOG,90.4346389,NDQ,2020.12.095314
12:45:34.587,GOOG,64.9057638,NYSE,2020.12.095315
12:45:35.795,AAPL,16.0168084,NDQ,2020.12.095316
12:45:42.200,AAPL,18.2551259,NDQ,2020.12.095317
12:45:42.701,IBM,44.4656314,NYSE,2020.12.095318
12:45:45.321,GOOG,4.02953594,NYSE,2020.12.095319
12:45:49.553,AAPL,48.0567216,NDQ,2020.12.095320
12:45:52.770,AAPL,85.6553582,NDQ,2020.12.095321
12:46:03.504,GOOG,14.6552807,NDQ,2020.12.095322
12:46:03.590,IBM,12.0455811,NDQ,2020.12.095323
12:46:04.420,IBM,10.522701,NYSE,2020.12.095324
12:46:05.395,AAPL,11.6543256,NDQ,2020.12.095325
12:46:07.570,GOOG,10.765988,NDQ,2020.12.095326
12:46:14.699,MSFT,80.6566563,NDQ,2020.12.095327
12:46:16.443,GOOG,93.7470058,NDQ,2020.12.095328
12:46:22.187,GOOG,76.4275277,NYSE,2020.12.095329
12:46:24.425,AAPL,71.4359848,NYSE,2020.12.095330
12:46:26.113,MSFT,43.8455908,NDQ,2020.12.095331
12:46:31.418,AAPL,31.480636,NDQ,2020.12.095332
12:46:35.022,GOOG,23.9260883,NYSE,2020.12.095333
12:46:40.535,AAPL,29.966673,NDQ,2020.12.095334
12:46:41.274,MSFT,97.3445934,NDQ,2020.12.095335
12:46:44.763,GOOG,6.71535716,NYSE,2020.12.095336
12:46:48.659,IBM,59.8689023,NDQ,2020.12.095337
12:46:51.152,GOOG,58.6632175,NDQ,2020.12.095338
12:46:51.162,GOOG,24.5751952,NYSE,2020.12.095339
12:46:51.475,AAPL,19.6420386,NYSE,2020.12.095340
12:46:56.886,IBM,26.1797796,NDQ,2020.12.095341
12:46:58.166,IBM,41.1776365,NYSE,2020.12.095342
12:46:59.085,IBM,0.891434751,NYSE,2020.12.095343
12:47:02.605,GOOG,66.7957369,NDQ,2020.12.095344
12:47:07.312,AAPL,57.7651076,NDQ,2020.12.095345
12:47:08.125,IBM,2.86497988,NYSE,2020.12.095346
12:47:10.043,GOOG,14.5632101,NDQ,2020.12.095347
12:47:19.028,AAPL,80.7298375,NDQ,2020.12.095348
12:47:25.612,IBM,3.58018337,NYSE,2020.12.095349
12:47:25.856,GOOG,83.9104967,NDQ,2020.12.095350
12:47:27.542,IBM,56.27853,NYSE,2020.12.095351
12:47:29.534,GOOG,68.9673055,NYSE,2020.12.095352
12:47:34.840,GOOG,60.746968,NYSE,2020.12.095353
12:47:35.169,IBM,86.0644691,NYSE,2020.12.095354
12:47:35.340,MSFT,39.7523841,NYSE,2020.12.095355
12:47:37.607,GOOG,47.5298918,NYSE,2020.12.095356
12:47:38.593,AAPL,44.283875,NDQ,2020.12.095357
12:47:39.727,MSFT,7.72801696,NDQ,2020.12.095358
12:47:43.843,AAPL,86.3216144,NYSE,2020.12.095359
12:47:44.807,MSFT,86.7604439,NYSE,2020.12.095360
12:47:54.033,GOOG,77.238322,NYSE,2020.12.095361
12:47:58.413,GOOG,21.3208448,NDQ,2020.12.095362
12:48:00.765,GOOG,7.12731518,NDQ,2020.12.095363
12:48:01.361,IBM,47.741981,NYSE,2020.12.095364
12:48:01.768,GOOG,66.8982714,NDQ,2020.12.095365
12:48:02.063,GOOG,63.6777799,NDQ,2020.12.095366
12:48:08.088,IBM,92.5151674,NYSE,2020.12.095367
12:48:10.889,IBM,87.3935858,NYSE,2020.12.095368
12:48:13.351,MSFT,90.9728559,NDQ,2020.12.095369
12:48:14.437,GOOG,70.0431432,NYSE,2020.12.095370
12:48:16.525,GOOG,49.5213189,NDQ,2020.12.095371
12:48:21.499,MSFT,76.7029183,NDQ,2020.12.095372
12:48:22.604,GOOG,56.7371823,NYSE,2020.12.095373
12:48:29.438,IBM,44.3773492,NYSE,2020.12.095374
12:48:29.734,MSFT,10.354768,NDQ,2020.12.095375
12:48:35.324,AAPL,24.7694109,NDQ,2020.12.095376
12:48:39.344,IBM,56.4893966,NDQ,2020.12.095377
12:48:44.262,MSFT,20.2152402,NDQ,2020.12.095378
12:48:46.877,GOOG,54.4248198,NDQ,2020.12.095379
12:48:48.648,MSFT,94.6240355,NDQ,2020.12.095380
12:48:50.828,MSFT,41.0947204,NDQ,2020.12.095381
12:48:53.924,AAPL,36.9394626,NYSE,2020.12.095382
12:49:09.543,MSFT,1.72119827,NDQ,2020.12.095383
12:49:12.962,GOOG,51.5628077,NDQ,2020.12.095384
12:49:20.503,MSFT,15.0343079,NYSE,2020.12.095385
12:49:22.532,MSFT,82.5484126,NYSE,2020.12.095386
12:49:29.214,MSFT,88.4149743,NDQ,2020.12.095387
12:49:30.252,IBM,23.7847491,NDQ,2020.12.095388
12:49:31.109,IBM,15.9330544,NYSE,2020.12.095389
12:49:34.418,IBM,92.4969467,NDQ,2020.12.095390
12:49:35.561,GOOG,83.5379725,NYSE,2020.12.095391
12:49:37.692,MSFT,42.342548,NDQ,2020.12.095392
12:49:37.786,GOOG,74.2432517,NDQ,2020.12.095393
12:49:38.561,AAPL,19.4172002,NDQ,2020.12.095394
12:49:38.591,AAPL,61.896438,NYSE,2020.12.095395
12:49:40.173,AAPL,35.0069412,NYSE,2020.12.095396
12:49:41.392,GOOG,98.1203626,NYSE,2020.12.095397
12:49:41.426,MSFT,22.3590287,NYSE,2020.12.095398
12:49:42.104,AAPL,34.2648651,NDQ,2020.12.095399
12:49:42.118,GOOG,4.04231348,NYSE,2020.12.095400
12:49:48.992,GOOG,49.9944384,NYSE,2020.12.095401
12:49:49.493,GOOG,26.6403064,NYSE,2020.12.095402
12:49:50.595,MSFT,37.7751848,NDQ,2020.12.095403
12:49:50.969,IBM,6.36740441,NYSE,2020.12.095404
12:49:52.834,IBM,64.7367333,NDQ,2020.12.095405
12:49:57.635,GOOG,7.05977785,NYSE,2020.12.095406
12:50:06.994,GOOG,90.1832535,NDQ,2020.12.095407
12:50:12.352,MSFT,60.6431328,NDQ,2020.12.095408
12:50:12.492,MSFT,62.1369418,NDQ,2020.12.095409
12:50:16.271,AAPL,71.0777133,NDQ,2020.12.095410
12:50:20.413,AAPL,79.3837925,NYSE,2020.12.095411
12:50:21.424,GOOG,25.2394179,NYSE,2020.12.095412
12:50:22.900,AAPL,69.7743526,NYSE,2020.12.095413
12:50:24.462,GOOG,84.2436023,NDQ,2020.12.095414
12:50:25.651,MSFT,91.0458593,NYSE,2020.12.095415
12:50:27.544,AAPL,75.9563476,NDQ,2020.12.095416
12:50:33.005,IBM,39.1550515,NDQ,2020.12.095417
12:50:33.956,IBM,29.0229708,NYSE,2020.12.095418
12:50:34.815,GOOG,44.4205267,NYSE,2020.12.095419
12:50:35.853,AAPL,74.2077805,NYSE,2020.12.095420
12:50:36.107,IBM,66.7437795,NDQ,2020.12.095421
12:50:49.604,IBM,81.1741912,NDQ,2020.12.095422
12:50:51.455,MSFT,48.389257,NDQ,2020.12.095423
12:50:56.492,IBM,26.6018635,NDQ,2020.12.095424
12:50:58.624,MSFT,26.6147935,NDQ,2020.12.095425
12:50:59.431,IBM,22.0165964,NDQ,2020.12.095426
12:51:01.182,IBM,1.6283497,NYSE,2020.12.095427
12:51:03.362,AAPL,2.12229311,NDQ,2020.12.095428
12:51:04.558,GOOG,11.1210159,NYSE,2020.12.095429
12:51:05.562,IBM,18.8604177,NDQ,2020.12.095430
12:51:05.854,AAPL,36.5588913,NYSE,2020.12.095431
12:51:07.082,GOOG,43.0345318,NDQ,2020.12.095432
12:51:15.067,GOOG,57.9804735,NYSE,2020.12.095433
12:51:22.718,IBM,99.7128586,NYSE,2020.12.095434
12:51:23.161,AAPL,71.1746631,NYSE,2020.12.095435
12:51:27.223,IBM,10.8336495,NYSE,2020.12.095436
12:51:29.880,AAPL,96.2835538,NYSE,2020.12.095437
12:51:32.827,AAPL,90.8209261,NDQ,2020.12.095438
12:51:33.187,MSFT,90.4452128,NYSE,2020.12.095439
12:51:35.166,IBM,10.4513512,NYSE,2020.12.095440
12:51:35.439,IBM,4.60051391,NYSE,2020.12.095441
12:51:44.981,GOOG,26.2916115,NYSE,2020.12.095442
12:51:45.303,IBM,50.6383642,NYSE,2020.12.095443
12:51:47.196,IBM,44.3019894,NYSE,2020.12.095444
12:51:48.442,GOOG,86.4032493,NDQ,2020.12.095445
12:51:57.063,MSFT,53.5445063,NYSE,2020.12.095446
12:51:57.446,GOOG,83.2644413,NYSE,2020.12.095447
12:52:02.030,AAPL,22.9403737,NYSE,2020.12.095448
12:52:05.418,AAPL,18.1763415,NYSE,2020.12.095449
12:52:16.705,MSFT,71.449736,NDQ,2020.12.095450
12:52:18.470,GOOG,18.6781928,NYSE,2020.12.095451
12:52:21.072,IBM,1.36427481,NYSE,2020.12.095452
12:52:21.219,AAPL,41.2716549,NDQ,2020.12.095453
12:52:29.816,MSFT,27.9167021,NYSE,2020.12.095454
12:52:34.236,AAPL,48.2068549,NYSE,2020.12.095455
12:52:35.536,IBM,27.3322217,NYSE,2020.12.095456
12:52:40.156,AAPL,47.0052223,NYSE,2020.12.095457
12:52:49.178,IBM,32.1615217,NYSE,2020.12.095458
12:52:51.609,GOOG,84.6658663,NYSE,2020.12.095459
12:52:54.897,IBM,95.4585905,NDQ,2020.12.095460
12:52:55.581,GOOG,14.5428132,NDQ,2020.12.095461
12:53:00.514,AAPL,43.2190331,NDQ,2020.12.095462
12:53:01.094,MSFT,71.1986036,NYSE,2020.12.095463
12:53:05.733,IBM,25.1185975,NYSE,2020.12.095464
12:53:07.661,MSFT,8.74939465,NYSE,2020.12.095465
12:53:08.235,MSFT,70.3556067,NYSE,2020.12.095466
12:53:09.811,GOOG,67.2345998,NDQ,2020.12.095467
12:53:12.567,GOOG,86.6813126,NYSE,2020.12.095468
12:53:18.370,IBM,33.139301,NDQ,2020.12.095469
12:53:29.224,AAPL,65.9966555,NDQ,2020.12.095470
12:53:31.098,MSFT,17.0023664,NYSE,2020.12.095471
12:53:31.647,IBM,59.8701537,NYSE,2020.12.095472
12:53:32.374,AAPL,20.8756196,NDQ,2020.12.095473
12:53:35.250,MSFT,81.9554619,NYSE,2020.12.095474
12:53:41.064,IBM,4.54637364,NYSE,2020.12.095475
12:53:47.329,AAPL,92.2696076,NDQ,2020.12.095476
12:53:52.564,IBM,71.9938972,NYSE,2020.12.095477
12:53:53.400,IBM,42.5109536,NDQ,2020.12.095478
12:54:02.905,IBM,72.8555797,NYSE,2020.12.095479
12:54:03.704,MSFT,86.2147469,NYSE,2020.12.095480
12:54:04.337,GOOG,74.7836641,NDQ,2020.12.095481
12:54:08.424,MSFT,13.3821352,NDQ,2020.12.095482
12:54:10.328,GOOG,59.7929921,NDQ,2020.12.095483
12:54:11.754,AAPL,41.9142636,NYSE,2020.12.095484
12:54:11.861,MSFT,9.57681281,NYSE,2020.12.095485
